Mouse,Date,Trial Type,Neuron1,Neuron2,Angular Difference,Inhibitory Population,Normalization Index (NI) Neuron1,Normalization Index (NI) Neuron2,OSI Neuron1,OSI Neuron2,Exc-Exc Noise Correlation,Exc-Red Noise Correlation,Red-Red Noise Correlation
37L2,71024,Plaid,21,61,22.5,PV,0.0467665907068353,0.1060585455038949,0.1671608208373199,0.1279109123044721,0.0708271397752556,,
37L2,71024,Plaid,21,62,45.0,PV,0.0467665907068353,0.5363095531127842,0.1671608208373199,0.2713116795943096,0.0100472144329775,,
37L2,71024,Plaid,21,63,67.5,PV,0.0467665907068353,0.4184031531032785,0.1671608208373199,0.1275734472742185,-0.0110609330151323,,
37L2,71024,Plaid,21,64,67.5,PV,0.0467665907068353,0.5435093185027702,0.1671608208373199,0.1754783946687231,-0.0195215514371292,,
37L2,71024,Plaid,21,65,90.0,PV,0.0467665907068353,0.2666732661340112,0.1671608208373199,0.2995426335189033,-0.001279263023175,,
37L2,71024,Plaid,21,66,90.0,PV,0.0467665907068353,0.0813549160400187,0.1671608208373199,0.2591251307504551,-0.0247137665057437,,
37L2,71024,Plaid,21,67,90.0,PV,0.0467665907068353,0.2516837091997648,0.1671608208373199,0.1180859279936617,-0.0478632792230946,,
37L2,71024,Plaid,21,68,22.5,PV,0.0467665907068353,0.1793081104309958,0.1671608208373199,0.2118088242824483,0.0119540793210405,,
37L2,71024,Plaid,21,69,90.0,PV,0.0467665907068353,0.1182835983918947,0.1671608208373199,0.1272716232723903,-0.0512948214028667,,
37L2,71024,Plaid,21,70,67.5,PV,0.0467665907068353,0.3792095391291333,0.1671608208373199,0.2596625535148064,,0.0364702093649744,
37L2,71024,Plaid,21,71,90.0,PV,0.0467665907068353,0.3550040963078651,0.1671608208373199,0.082306560427193,-0.017049974305597,,
37L2,71024,Plaid,21,72,67.5,PV,0.0467665907068353,0.5011830398440326,0.1671608208373199,0.1374912627374284,-0.0364083413028009,,
37L2,71024,Plaid,21,73,22.5,PV,0.0467665907068353,0.0256640803427511,0.1671608208373199,0.0584774410458365,0.0044571618824016,,
37L2,71024,Plaid,21,74,22.5,PV,0.0467665907068353,0.380275957113973,0.1671608208373199,0.18990120827778,0.0859706367605382,,
37L2,71024,Plaid,21,75,67.5,PV,0.0467665907068353,0.7550897710906415,0.1671608208373199,0.5035217852970675,-0.0181048826836352,,
37L2,71024,Plaid,21,76,67.5,PV,0.0467665907068353,0.2825349650570777,0.1671608208373199,0.0732104617516377,-0.009360938757868,,
37L2,71024,Plaid,21,77,90.0,PV,0.0467665907068353,0.5752889750334459,0.1671608208373199,0.4486293235179645,-0.0147937762604657,,
37L2,71024,Plaid,21,78,22.5,PV,0.0467665907068353,0.2898509959300957,0.1671608208373199,0.1662054321980763,-0.0192136291981976,,
37L2,71024,Plaid,21,79,22.5,PV,0.0467665907068353,-0.418459125148173,0.1671608208373199,0.2639002611147616,0.0530117682517218,,
37L2,71024,Plaid,21,80,22.5,PV,0.0467665907068353,0.712032720849907,0.1671608208373199,0.2908882169928588,0.0325344087871439,,
37L2,71024,Plaid,21,81,67.5,PV,0.0467665907068353,0.6500686401570283,0.1671608208373199,0.5035288959987252,-0.0151440358104673,,
37L2,71024,Plaid,21,82,90.0,PV,0.0467665907068353,0.5347584206834382,0.1671608208373199,0.2694747945652895,-0.0046875111363908,,
37L2,71024,Plaid,21,83,67.5,PV,0.0467665907068353,0.2635873582334088,0.1671608208373199,0.1850060236620476,-0.030700684589307,,
37L2,71024,Plaid,21,84,67.5,PV,0.0467665907068353,0.2281232660171984,0.1671608208373199,0.2517125775990944,,0.0297460005771921,
37L2,71024,Plaid,21,85,67.5,PV,0.0467665907068353,-0.2319389516399196,0.1671608208373199,0.4705633888970396,,0.0185791885496319,
37L2,71024,Plaid,21,86,67.5,PV,0.0467665907068353,0.4977506068875254,0.1671608208373199,0.1902053848895031,0.0265640030944127,,
37L2,71024,Plaid,21,87,22.5,PV,0.0467665907068353,0.6240419099755359,0.1671608208373199,0.3764227350130431,,-0.01679317488266,
37L2,71024,Plaid,21,88,90.0,PV,0.0467665907068353,0.1938053870319185,0.1671608208373199,0.2650229392170232,0.0209732953361397,,
37L2,71024,Plaid,21,89,90.0,PV,0.0467665907068353,0.4292202986720889,0.1671608208373199,0.1845379552173092,0.0082889412005293,,
37L2,71024,Plaid,21,90,90.0,PV,0.0467665907068353,0.3595234807717765,0.1671608208373199,0.2598195243939945,-0.0360518746557442,,
37L2,71024,Plaid,22,0,67.5,PV,0.5244315156876924,0.6156853669752509,0.2775324342468368,0.2021436006188814,-0.0607669928942839,,
37L2,71024,Plaid,22,1,22.5,PV,0.5244315156876924,-0.5671472029098837,0.2775324342468368,0.4125551715300431,-0.0850930978133513,,
37L2,71024,Plaid,22,2,0.0,PV,0.5244315156876924,0.4413116196273366,0.2775324342468368,0.2835009632888811,0.0209209002455622,,
37L2,71024,Plaid,22,3,0.0,PV,0.5244315156876924,0.6932195637380781,0.2775324342468368,0.6885240943923294,0.0136713211625619,,
37L2,71024,Plaid,22,4,135.0,PV,0.5244315156876924,0.4205116961689382,0.2775324342468368,0.1542022940316945,0.0043206206439245,,
37L2,71024,Plaid,22,5,135.0,PV,0.5244315156876924,0.5236780044832735,0.2775324342468368,0.2347449698485748,0.0165810159552626,,
37L2,71024,Plaid,22,6,22.5,PV,0.5244315156876924,0.4629318066383303,0.2775324342468368,0.1761188410764327,0.0016302480818333,,
37L2,71024,Plaid,22,7,135.0,PV,0.5244315156876924,-0.4431246550251281,0.2775324342468368,0.4268228979843983,-0.0133868206778495,,
37L2,71024,Plaid,22,8,112.5,PV,0.5244315156876924,0.3202154060274778,0.2775324342468368,0.1411214131039943,-0.0162643159186114,,
37L2,71024,Plaid,22,9,22.5,PV,0.5244315156876924,0.4419502495738869,0.2775324342468368,0.1431523241452205,0.0157426562173421,,
37L2,71024,Plaid,22,10,22.5,PV,0.5244315156876924,0.621917073153038,0.2775324342468368,0.2840648490354137,0.0108625259963283,,
37L2,71024,Plaid,22,11,112.5,PV,0.5244315156876924,0.4073267369985839,0.2775324342468368,0.1515369664542137,0.0231726811044682,,
37L2,71024,Plaid,22,12,22.5,PV,0.5244315156876924,0.7605426964468572,0.2775324342468368,0.4512170802505069,-0.0422910490102732,,
37L2,71024,Plaid,22,13,135.0,PV,0.5244315156876924,0.5988021042703429,0.2775324342468368,0.4606208428674479,-0.0100516735663951,,
37L2,71024,Plaid,22,14,135.0,PV,0.5244315156876924,0.8317015403356107,0.2775324342468368,0.6029836734146603,0.0036839873475792,,
37L2,71024,Plaid,22,15,22.5,PV,0.5244315156876924,0.6261019584198774,0.2775324342468368,0.5034191825131644,-0.0277683280561567,,
37L2,71024,Plaid,22,16,22.5,PV,0.5244315156876924,0.3551614966918772,0.2775324342468368,0.1624419526644299,-0.0436549947101025,,
37L2,71024,Plaid,22,17,22.5,PV,0.5244315156876924,0.6974837687773731,0.2775324342468368,0.6051869188188559,0.003859372252972,,
37L2,71024,Plaid,22,18,22.5,PV,0.5244315156876924,0.4856226881236931,0.2775324342468368,0.3074684864783202,-0.0594112341639859,,
37L2,71024,Plaid,22,19,22.5,PV,0.5244315156876924,0.4655643542134721,0.2775324342468368,0.400408653622685,0.0515735486731666,,
37L2,71024,Plaid,22,20,135.0,PV,0.5244315156876924,0.5460446866249765,0.2775324342468368,0.2919397467949629,-0.0469978609364644,,
37L2,71024,Plaid,22,21,45.0,PV,0.5244315156876924,0.0467665907068353,0.2775324342468368,0.1671608208373199,-0.0058863013084067,,
37L2,71024,Plaid,22,23,22.5,PV,0.5244315156876924,0.7861843096192059,0.2775324342468368,0.6057729898502164,-0.030970998113832,,
37L2,71024,Plaid,22,24,22.5,PV,0.5244315156876924,-0.4654738461715675,0.2775324342468368,0.1956530716332885,0.0265466411520322,,
37L2,71024,Plaid,22,25,22.5,PV,0.5244315156876924,-0.0448508091720097,0.2775324342468368,0.2522029954648542,-0.0094831840567967,,
37L2,71024,Plaid,22,26,22.5,PV,0.5244315156876924,0.5408870004383627,0.2775324342468368,0.3484817868968012,-0.0011882530405606,,
37L2,71024,Plaid,22,27,22.5,PV,0.5244315156876924,0.5542631726249548,0.2775324342468368,0.4280418765646909,-0.0012116946235274,,
37L2,71024,Plaid,22,28,135.0,PV,0.5244315156876924,0.2365986735031788,0.2775324342468368,0.1563897173842769,-0.0015464139217296,,
37L2,71024,Plaid,22,29,112.5,PV,0.5244315156876924,0.3925140403296851,0.2775324342468368,0.278025332687372,0.134648405767765,,
37L2,71024,Plaid,22,30,22.5,PV,0.5244315156876924,0.0582180500307133,0.2775324342468368,0.2802158186512061,0.0025246452630176,,
37L2,71024,Plaid,22,31,135.0,PV,0.5244315156876924,0.3213062033505806,0.2775324342468368,0.0852774388361357,-0.0156166818745453,,
37L2,71024,Plaid,22,32,22.5,PV,0.5244315156876924,0.2500792823532109,0.2775324342468368,0.2050925262396284,0.0274174768174659,,
37L2,71024,Plaid,22,33,90.0,PV,0.5244315156876924,0.3651607064009418,0.2775324342468368,0.2155232759390118,-0.0250696593144433,,
37L2,71024,Plaid,22,34,135.0,PV,0.5244315156876924,0.3489026196999635,0.2775324342468368,0.4183043825233929,0.0318644615693264,,
37L2,71024,Plaid,22,35,135.0,PV,0.5244315156876924,0.3270480496081384,0.2775324342468368,0.1797973304402097,0.0063415294120729,,
37L2,71024,Plaid,22,36,135.0,PV,0.5244315156876924,0.1044114026819624,0.2775324342468368,0.1923330465882797,0.0081432420133686,,
37L2,71024,Plaid,22,37,22.5,PV,0.5244315156876924,0.476565894023695,0.2775324342468368,0.2960956262074259,0.0161489681836638,,
37L2,71024,Plaid,22,38,22.5,PV,0.5244315156876924,0.2805071733768255,0.2775324342468368,0.3656572083647055,-0.0386703387822214,,
37L2,71024,Plaid,22,39,22.5,PV,0.5244315156876924,0.0179649389134632,0.2775324342468368,0.0509618646190612,-0.0167647054036795,,
37L2,71024,Plaid,22,40,22.5,PV,0.5244315156876924,0.2278204945979803,0.2775324342468368,0.3524322940725902,-0.0203254778052625,,
37L2,71024,Plaid,22,41,135.0,PV,0.5244315156876924,0.6248474167629483,0.2775324342468368,0.1341022120101217,-0.0096839254341003,,
37L2,71024,Plaid,22,42,112.5,PV,0.5244315156876924,0.5260101567275415,0.2775324342468368,0.0146601487360735,0.0186948124992421,,
37L2,71024,Plaid,22,43,0.0,PV,0.5244315156876924,0.3538716423243758,0.2775324342468368,0.1764079861816745,-0.0081525776195892,,
37L2,71024,Plaid,22,44,90.0,PV,0.5244315156876924,0.4121575978676587,0.2775324342468368,0.2204851247630578,0.0336338978880688,,
37L2,71024,Plaid,22,45,22.5,PV,0.5244315156876924,-0.0524832856905075,0.2775324342468368,0.1383978298180337,-0.0235167114321837,,
37L2,71024,Plaid,22,46,135.0,PV,0.5244315156876924,0.3883460457336773,0.2775324342468368,0.2339124829815651,0.0110132807745928,,
37L2,71024,Plaid,22,47,90.0,PV,0.5244315156876924,0.5270462902907884,0.2775324342468368,0.389247562598693,0.0021358831740451,,
37L2,71024,Plaid,22,48,135.0,PV,0.5244315156876924,0.2846946823831445,0.2775324342468368,0.3036257382371747,0.0390629831874158,,
37L2,71024,Plaid,22,49,135.0,PV,0.5244315156876924,0.2186857153935394,0.2775324342468368,0.2367370599767895,-0.0193031355515136,,
37L2,71024,Plaid,22,50,112.5,PV,0.5244315156876924,-0.2159802904665313,0.2775324342468368,0.2741652268201659,0.0254707504292819,,
37L2,71024,Plaid,22,51,135.0,PV,0.5244315156876924,0.4731553336661845,0.2775324342468368,0.1699298866145813,0.0055119943207036,,
37L2,71024,Plaid,22,52,22.5,PV,0.5244315156876924,0.3260581694781221,0.2775324342468368,0.1668859070302363,-0.0362723463071764,,
37L2,71024,Plaid,22,53,135.0,PV,0.5244315156876924,0.5056666831892704,0.2775324342468368,0.2756649517353469,-0.003846483107741,,
37L2,71024,Plaid,22,54,135.0,PV,0.5244315156876924,0.292918291429302,0.2775324342468368,0.2061495223393643,-0.0025997371180067,,
37L2,71024,Plaid,22,55,22.5,PV,0.5244315156876924,0.5760970098301992,0.2775324342468368,0.1592210378590796,0.0177522580823578,,
37L2,71024,Plaid,22,56,22.5,PV,0.5244315156876924,0.4181894579307797,0.2775324342468368,0.013640549116468,0.0608382966690724,,
37L2,71024,Plaid,22,57,22.5,PV,0.5244315156876924,0.4883964137147781,0.2775324342468368,0.1439709804072972,-0.00227542958128,,
37L2,71024,Plaid,22,58,22.5,PV,0.5244315156876924,0.159668019447843,0.2775324342468368,0.3186098171770302,-0.029846528849505,,
37L2,71024,Plaid,22,59,112.5,PV,0.5244315156876924,0.6220930881999315,0.2775324342468368,0.5841361301158733,0.0055543901145183,,
37L2,71024,Plaid,22,60,135.0,PV,0.5244315156876924,0.377278856540418,0.2775324342468368,0.1427369904061947,-0.014606524859536,,
37L2,71024,Plaid,22,61,67.5,PV,0.5244315156876924,0.1060585455038949,0.2775324342468368,0.1279109123044721,0.0038280083449917,,
37L2,71024,Plaid,22,62,90.0,PV,0.5244315156876924,0.5363095531127842,0.2775324342468368,0.2713116795943096,-0.0208380975888421,,
37L2,71024,Plaid,22,63,22.5,PV,0.5244315156876924,0.4184031531032785,0.2775324342468368,0.1275734472742185,0.0757884267336782,,
37L2,71024,Plaid,22,64,112.5,PV,0.5244315156876924,0.5435093185027702,0.2775324342468368,0.1754783946687231,-0.0154654816564352,,
37L2,71024,Plaid,22,65,135.0,PV,0.5244315156876924,0.2666732661340112,0.2775324342468368,0.2995426335189033,0.0110445110692941,,
37L2,71024,Plaid,22,66,135.0,PV,0.5244315156876924,0.0813549160400187,0.2775324342468368,0.2591251307504551,0.0110923814840408,,
37L2,71024,Plaid,22,67,135.0,PV,0.5244315156876924,0.2516837091997648,0.2775324342468368,0.1180859279936617,-0.0121226076704985,,
37L2,71024,Plaid,22,68,67.5,PV,0.5244315156876924,0.1793081104309958,0.2775324342468368,0.2118088242824483,-0.0158623209532098,,
37L2,71024,Plaid,22,69,135.0,PV,0.5244315156876924,0.1182835983918947,0.2775324342468368,0.1272716232723903,0.0329433538678149,,
37L2,71024,Plaid,22,70,22.5,PV,0.5244315156876924,0.3792095391291333,0.2775324342468368,0.2596625535148064,,-0.0171230390982483,
37L2,71024,Plaid,22,71,135.0,PV,0.5244315156876924,0.3550040963078651,0.2775324342468368,0.082306560427193,-0.016456800388681,,
37L2,71024,Plaid,22,72,112.5,PV,0.5244315156876924,0.5011830398440326,0.2775324342468368,0.1374912627374284,0.0225009285298341,,
37L2,71024,Plaid,22,73,22.5,PV,0.5244315156876924,0.0256640803427511,0.2775324342468368,0.0584774410458365,-0.0178646314563247,,
37L2,71024,Plaid,22,74,22.5,PV,0.5244315156876924,0.380275957113973,0.2775324342468368,0.18990120827778,-0.0109242957343269,,
37L2,71024,Plaid,22,75,22.5,PV,0.5244315156876924,0.7550897710906415,0.2775324342468368,0.5035217852970675,-0.0090534300971529,,
37L2,71024,Plaid,22,76,22.5,PV,0.5244315156876924,0.2825349650570777,0.2775324342468368,0.0732104617516377,0.0096008114057923,,
37L2,71024,Plaid,22,77,135.0,PV,0.5244315156876924,0.5752889750334459,0.2775324342468368,0.4486293235179645,0.0021016359165963,,
37L2,71024,Plaid,22,78,22.5,PV,0.5244315156876924,0.2898509959300957,0.2775324342468368,0.1662054321980763,0.0215977357267147,,
37L2,71024,Plaid,22,79,67.5,PV,0.5244315156876924,-0.418459125148173,0.2775324342468368,0.2639002611147616,-0.0084803203834374,,
37L2,71024,Plaid,22,80,22.5,PV,0.5244315156876924,0.712032720849907,0.2775324342468368,0.2908882169928588,0.024191871454429,,
37L2,71024,Plaid,22,81,112.5,PV,0.5244315156876924,0.6500686401570283,0.2775324342468368,0.5035288959987252,0.0159905098944461,,
37L2,71024,Plaid,22,82,135.0,PV,0.5244315156876924,0.5347584206834382,0.2775324342468368,0.2694747945652895,-0.0221061983126653,,
37L2,71024,Plaid,22,83,112.5,PV,0.5244315156876924,0.2635873582334088,0.2775324342468368,0.1850060236620476,-0.004646078323916,,
37L2,71024,Plaid,22,84,22.5,PV,0.5244315156876924,0.2281232660171984,0.2775324342468368,0.2517125775990944,,0.0067040506884502,
37L2,71024,Plaid,22,85,22.5,PV,0.5244315156876924,-0.2319389516399196,0.2775324342468368,0.4705633888970396,,-0.0235095441394392,
37L2,71024,Plaid,22,86,22.5,PV,0.5244315156876924,0.4977506068875254,0.2775324342468368,0.1902053848895031,-0.0002892544095706,,
37L2,71024,Plaid,22,87,22.5,PV,0.5244315156876924,0.6240419099755359,0.2775324342468368,0.3764227350130431,,0.1030163342679694,
37L2,71024,Plaid,22,88,135.0,PV,0.5244315156876924,0.1938053870319185,0.2775324342468368,0.2650229392170232,-0.0076641595935244,,
37L2,71024,Plaid,22,89,135.0,PV,0.5244315156876924,0.4292202986720889,0.2775324342468368,0.1845379552173092,0.0338202278923157,,
37L2,71024,Plaid,22,90,135.0,PV,0.5244315156876924,0.3595234807717765,0.2775324342468368,0.2598195243939945,1.4364427912851503e-05,,
37L2,71024,Plaid,23,0,90.0,PV,0.7861843096192059,0.6156853669752509,0.6057729898502164,0.2021436006188814,-0.0491644834510724,,
37L2,71024,Plaid,23,1,45.0,PV,0.7861843096192059,-0.5671472029098837,0.6057729898502164,0.4125551715300431,-0.0172032710493117,,
37L2,71024,Plaid,23,2,22.5,PV,0.7861843096192059,0.4413116196273366,0.6057729898502164,0.2835009632888811,-0.016023523198145,,
37L2,71024,Plaid,23,3,22.5,PV,0.7861843096192059,0.6932195637380781,0.6057729898502164,0.6885240943923294,-0.0521842237385206,,
37L2,71024,Plaid,23,4,157.5,PV,0.7861843096192059,0.4205116961689382,0.6057729898502164,0.1542022940316945,-0.0095904913115298,,
37L2,71024,Plaid,23,5,157.5,PV,0.7861843096192059,0.5236780044832735,0.6057729898502164,0.2347449698485748,-0.0566128118793356,,
37L2,71024,Plaid,23,6,0.0,PV,0.7861843096192059,0.4629318066383303,0.6057729898502164,0.1761188410764327,-0.0073127111195035,,
37L2,71024,Plaid,23,7,157.5,PV,0.7861843096192059,-0.4431246550251281,0.6057729898502164,0.4268228979843983,0.011630933468047,,
37L2,71024,Plaid,23,8,135.0,PV,0.7861843096192059,0.3202154060274778,0.6057729898502164,0.1411214131039943,-0.0471596453197776,,
37L2,71024,Plaid,23,9,0.0,PV,0.7861843096192059,0.4419502495738869,0.6057729898502164,0.1431523241452205,0.0450129041018047,,
37L2,71024,Plaid,23,10,0.0,PV,0.7861843096192059,0.621917073153038,0.6057729898502164,0.2840648490354137,-0.0216556721231583,,
37L2,71024,Plaid,23,11,135.0,PV,0.7861843096192059,0.4073267369985839,0.6057729898502164,0.1515369664542137,0.0049845382467674,,
37L2,71024,Plaid,23,12,0.0,PV,0.7861843096192059,0.7605426964468572,0.6057729898502164,0.4512170802505069,-0.0184243568048848,,
37L2,71024,Plaid,23,13,157.5,PV,0.7861843096192059,0.5988021042703429,0.6057729898502164,0.4606208428674479,-0.0198163444920327,,
37L2,71024,Plaid,23,14,157.5,PV,0.7861843096192059,0.8317015403356107,0.6057729898502164,0.6029836734146603,0.0631027793778681,,
37L2,71024,Plaid,23,15,0.0,PV,0.7861843096192059,0.6261019584198774,0.6057729898502164,0.5034191825131644,0.0294743530617259,,
37L2,71024,Plaid,23,16,0.0,PV,0.7861843096192059,0.3551614966918772,0.6057729898502164,0.1624419526644299,-0.0249018642646273,,
37L2,71024,Plaid,23,17,0.0,PV,0.7861843096192059,0.6974837687773731,0.6057729898502164,0.6051869188188559,-0.0113158898725622,,
37L2,71024,Plaid,23,18,0.0,PV,0.7861843096192059,0.4856226881236931,0.6057729898502164,0.3074684864783202,-0.0106706900769263,,
37L2,71024,Plaid,23,19,0.0,PV,0.7861843096192059,0.4655643542134721,0.6057729898502164,0.400408653622685,0.0046958241586981,,
37L2,71024,Plaid,23,20,157.5,PV,0.7861843096192059,0.5460446866249765,0.6057729898502164,0.2919397467949629,0.0290340592597012,,
37L2,71024,Plaid,23,21,67.5,PV,0.7861843096192059,0.0467665907068353,0.6057729898502164,0.1671608208373199,-0.0348045431968647,,
37L2,71024,Plaid,23,22,22.5,PV,0.7861843096192059,0.5244315156876924,0.6057729898502164,0.2775324342468368,-0.030970998113832,,
37L2,71024,Plaid,23,24,0.0,PV,0.7861843096192059,-0.4654738461715675,0.6057729898502164,0.1956530716332885,-0.0117967969116006,,
37L2,71024,Plaid,23,25,0.0,PV,0.7861843096192059,-0.0448508091720097,0.6057729898502164,0.2522029954648542,-0.0089501440307573,,
37L2,71024,Plaid,23,26,45.0,PV,0.7861843096192059,0.5408870004383627,0.6057729898502164,0.3484817868968012,-0.0091428187424986,,
37L2,71024,Plaid,23,27,45.0,PV,0.7861843096192059,0.5542631726249548,0.6057729898502164,0.4280418765646909,-0.0083483577133638,,
37L2,71024,Plaid,23,28,157.5,PV,0.7861843096192059,0.2365986735031788,0.6057729898502164,0.1563897173842769,0.0163169469691215,,
37L2,71024,Plaid,23,29,135.0,PV,0.7861843096192059,0.3925140403296851,0.6057729898502164,0.278025332687372,-0.0422838584915827,,
37L2,71024,Plaid,23,30,0.0,PV,0.7861843096192059,0.0582180500307133,0.6057729898502164,0.2802158186512061,-0.0107267866662919,,
37L2,71024,Plaid,23,31,157.5,PV,0.7861843096192059,0.3213062033505806,0.6057729898502164,0.0852774388361357,0.0170556399792882,,
37L2,71024,Plaid,23,32,0.0,PV,0.7861843096192059,0.2500792823532109,0.6057729898502164,0.2050925262396284,0.0058792693112751,,
37L2,71024,Plaid,23,33,112.5,PV,0.7861843096192059,0.3651607064009418,0.6057729898502164,0.2155232759390118,0.0659682608362474,,
37L2,71024,Plaid,23,34,157.5,PV,0.7861843096192059,0.3489026196999635,0.6057729898502164,0.4183043825233929,-0.0128297012226215,,
37L2,71024,Plaid,23,35,157.5,PV,0.7861843096192059,0.3270480496081384,0.6057729898502164,0.1797973304402097,0.0014166249855241,,
37L2,71024,Plaid,23,36,157.5,PV,0.7861843096192059,0.1044114026819624,0.6057729898502164,0.1923330465882797,0.0525643411167228,,
37L2,71024,Plaid,23,37,0.0,PV,0.7861843096192059,0.476565894023695,0.6057729898502164,0.2960956262074259,-0.0265350335539866,,
37L2,71024,Plaid,23,38,45.0,PV,0.7861843096192059,0.2805071733768255,0.6057729898502164,0.3656572083647055,-0.0177797626498942,,
37L2,71024,Plaid,23,39,0.0,PV,0.7861843096192059,0.0179649389134632,0.6057729898502164,0.0509618646190612,-0.0217292078641,,
37L2,71024,Plaid,23,40,0.0,PV,0.7861843096192059,0.2278204945979803,0.6057729898502164,0.3524322940725902,-0.0334267067260795,,
37L2,71024,Plaid,23,41,157.5,PV,0.7861843096192059,0.6248474167629483,0.6057729898502164,0.1341022120101217,-0.0148728836725964,,
37L2,71024,Plaid,23,42,135.0,PV,0.7861843096192059,0.5260101567275415,0.6057729898502164,0.0146601487360735,-0.0185464017041602,,
37L2,71024,Plaid,23,43,22.5,PV,0.7861843096192059,0.3538716423243758,0.6057729898502164,0.1764079861816745,-0.0190444274338788,,
37L2,71024,Plaid,23,44,112.5,PV,0.7861843096192059,0.4121575978676587,0.6057729898502164,0.2204851247630578,0.0167783884743964,,
37L2,71024,Plaid,23,45,0.0,PV,0.7861843096192059,-0.0524832856905075,0.6057729898502164,0.1383978298180337,0.0139508848856927,,
37L2,71024,Plaid,23,46,157.5,PV,0.7861843096192059,0.3883460457336773,0.6057729898502164,0.2339124829815651,-0.0274697383646034,,
37L2,71024,Plaid,23,47,112.5,PV,0.7861843096192059,0.5270462902907884,0.6057729898502164,0.389247562598693,0.0126025852968873,,
37L2,71024,Plaid,23,48,157.5,PV,0.7861843096192059,0.2846946823831445,0.6057729898502164,0.3036257382371747,-0.0186694356527443,,
37L2,71024,Plaid,23,49,157.5,PV,0.7861843096192059,0.2186857153935394,0.6057729898502164,0.2367370599767895,0.0129354166843015,,
37L2,71024,Plaid,23,50,135.0,PV,0.7861843096192059,-0.2159802904665313,0.6057729898502164,0.2741652268201659,-0.010365143443338,,
37L2,71024,Plaid,23,51,157.5,PV,0.7861843096192059,0.4731553336661845,0.6057729898502164,0.1699298866145813,-0.0071409662530816,,
37L2,71024,Plaid,23,52,45.0,PV,0.7861843096192059,0.3260581694781221,0.6057729898502164,0.1668859070302363,-0.0102212950887174,,
37L2,71024,Plaid,23,53,157.5,PV,0.7861843096192059,0.5056666831892704,0.6057729898502164,0.2756649517353469,0.0056080768547446,,
37L2,71024,Plaid,23,54,157.5,PV,0.7861843096192059,0.292918291429302,0.6057729898502164,0.2061495223393643,0.0302476714499919,,
37L2,71024,Plaid,23,55,0.0,PV,0.7861843096192059,0.5760970098301992,0.6057729898502164,0.1592210378590796,-0.0061552925030042,,
37L2,71024,Plaid,23,56,0.0,PV,0.7861843096192059,0.4181894579307797,0.6057729898502164,0.013640549116468,0.0085363483267662,,
37L2,71024,Plaid,23,57,45.0,PV,0.7861843096192059,0.4883964137147781,0.6057729898502164,0.1439709804072972,-0.0193433384990491,,
37L2,71024,Plaid,23,58,0.0,PV,0.7861843096192059,0.159668019447843,0.6057729898502164,0.3186098171770302,0.0088772839697426,,
37L2,71024,Plaid,23,59,135.0,PV,0.7861843096192059,0.6220930881999315,0.6057729898502164,0.5841361301158733,-0.0039173994604112,,
37L2,71024,Plaid,23,60,157.5,PV,0.7861843096192059,0.377278856540418,0.6057729898502164,0.1427369904061947,0.0230124209959258,,
37L2,71024,Plaid,23,61,90.0,PV,0.7861843096192059,0.1060585455038949,0.6057729898502164,0.1279109123044721,-0.0258466107094216,,
37L2,71024,Plaid,23,62,112.5,PV,0.7861843096192059,0.5363095531127842,0.6057729898502164,0.2713116795943096,0.0230841579830024,,
37L2,71024,Plaid,23,63,0.0,PV,0.7861843096192059,0.4184031531032785,0.6057729898502164,0.1275734472742185,-0.0256696807893841,,
37L2,71024,Plaid,23,64,135.0,PV,0.7861843096192059,0.5435093185027702,0.6057729898502164,0.1754783946687231,-0.0153599278484412,,
37L2,71024,Plaid,23,65,157.5,PV,0.7861843096192059,0.2666732661340112,0.6057729898502164,0.2995426335189033,-0.0359788016850229,,
37L2,71024,Plaid,23,66,157.5,PV,0.7861843096192059,0.0813549160400187,0.6057729898502164,0.2591251307504551,-0.0341000233986131,,
37L2,71024,Plaid,23,67,157.5,PV,0.7861843096192059,0.2516837091997648,0.6057729898502164,0.1180859279936617,0.0062742222003922,,
37L2,71024,Plaid,23,68,90.0,PV,0.7861843096192059,0.1793081104309958,0.6057729898502164,0.2118088242824483,0.0158922980540367,,
37L2,71024,Plaid,23,69,157.5,PV,0.7861843096192059,0.1182835983918947,0.6057729898502164,0.1272716232723903,0.0546729753757147,,
37L2,71024,Plaid,23,70,0.0,PV,0.7861843096192059,0.3792095391291333,0.6057729898502164,0.2596625535148064,,-0.0001002564576423,
37L2,71024,Plaid,23,71,157.5,PV,0.7861843096192059,0.3550040963078651,0.6057729898502164,0.082306560427193,-0.0055785563035975,,
37L2,71024,Plaid,23,72,135.0,PV,0.7861843096192059,0.5011830398440326,0.6057729898502164,0.1374912627374284,-0.0260493330751592,,
37L2,71024,Plaid,23,73,45.0,PV,0.7861843096192059,0.0256640803427511,0.6057729898502164,0.0584774410458365,-0.0171346463821341,,
37L2,71024,Plaid,23,74,45.0,PV,0.7861843096192059,0.380275957113973,0.6057729898502164,0.18990120827778,-0.0236378698622777,,
37L2,71024,Plaid,23,75,0.0,PV,0.7861843096192059,0.7550897710906415,0.6057729898502164,0.5035217852970675,-0.0295255546003556,,
37L2,71024,Plaid,23,76,0.0,PV,0.7861843096192059,0.2825349650570777,0.6057729898502164,0.0732104617516377,-0.0174976468970772,,
