Mouse,Date,Neuron,Group,Fano Factor
37R2,070924,46,Grating,2.1447775622278087
37R2,070924,46,Plaid Pref/Null,0.8026985752725925
37R2,070924,47,Preferred,1.6371624791114097
37R2,070924,47,Null,1.6993496238353702
37R2,070924,47,Plaid,2.187961126261705
37R2,070924,47,Grating,1.4477636638798896
37R2,070924,47,Plaid Pref/Null,2.187961126261705
37R2,070924,48,Preferred,3.0899496197263296
37R2,070924,48,Null,0.694044704297878
37R2,070924,48,Plaid,2.5821991026662423
37R2,070924,48,Grating,1.414974367021083
37R2,070924,48,Plaid Pref/Null,2.5821991026662423
37R2,070924,49,Preferred,1.8094307765686604
37R2,070924,49,Null,1.7360455081623707
37R2,070924,49,Plaid,1.5320515424676284
37R2,070924,49,Grating,1.880296024896068
37R2,070924,49,Plaid Pref/Null,1.5320515424676284
37R2,070924,50,Preferred,2.0704868245030084
37R2,070924,50,Null,1.7736349017316584
37R2,070924,50,Plaid,1.4753797192509222
37R2,070924,50,Grating,2.15809170886102
37R2,070924,50,Plaid Pref/Null,1.4753797192509222
37R2,070924,51,Preferred,2.195400647196749
37R2,070924,51,Null,1.3928449529160278
37R2,070924,51,Plaid,1.580454834456659
37R2,070924,51,Grating,1.419097541648906
37R2,070924,51,Plaid Pref/Null,1.580454834456659
37R2,070924,52,Preferred,1.075072266652251
37R2,070924,52,Null,0.40538760466051993
37R2,070924,52,Plaid,0.547312057483694
37R2,070924,52,Grating,0.626522676492637
37R2,070924,52,Plaid Pref/Null,0.547312057483694
37R2,070924,53,Preferred,0.8188941879442941
37R2,070924,53,Null,0.8132614513987152
37R2,070924,53,Plaid,0.9429944921791755
37R2,070924,53,Grating,0.57458675203852
37R2,070924,53,Plaid Pref/Null,0.9429944921791755
37R2,070924,54,Preferred,1.2399121899530097
37R2,070924,54,Null,0.8816530479004238
37R2,070924,54,Plaid,0.7523747394129987
37R2,070924,54,Grating,1.042644651884564
37R2,070924,54,Plaid Pref/Null,0.7523747394129987
37R2,070924,55,Preferred,0.7655744063552749
37R2,070924,55,Null,0.3711446728602205
37R2,070924,55,Plaid,0.42682568474547733
37R2,070924,55,Grating,0.5683301443344912
37R2,070924,55,Plaid Pref/Null,0.42682568474547733
37R2,070924,56,Preferred,0.6971805511467836
37R2,070924,56,Null,0.6637939069868405
37R2,070924,56,Plaid,0.7334741896549692
37R2,070924,56,Grating,0.6251294955854642
37R2,070924,56,Plaid Pref/Null,0.7334741896549692
37R2,070924,57,Preferred,1.2103648008133434
37R2,070924,57,Null,0.714414586501038
37R2,070924,57,Plaid,1.1278636749834627
37R2,070924,57,Grating,0.7786741225111982
37R2,070924,57,Plaid Pref/Null,1.1278636749834627
37R2,070924,58,Preferred,0.35324245582694436
37R2,070924,58,Null,0.2649958548444165
37R2,070924,58,Plaid,0.2575039362877316
37R2,070924,58,Grating,0.28066222608808955
37R2,070924,58,Plaid Pref/Null,0.2575039362877316
37R2,070924,59,Preferred,0.7199032064998638
37R2,070924,59,Null,0.3371675812404258
37R2,070924,59,Plaid,0.4000761255362524
37R2,070924,59,Grating,0.37053156221749667
37R2,070924,59,Plaid Pref/Null,0.4000761255362524
37R2,070924,60,Preferred,0.5701934293514928
37R2,070924,60,Null,0.30787589438902224
37R2,070924,60,Plaid,0.4041048935074967
37R2,070924,60,Grating,0.4155157000513905
37R2,070924,60,Plaid Pref/Null,0.4041048935074967
37R2,070924,61,Preferred,1.736164955851744
37R2,070924,61,Null,0.9907268482390664
37R2,070924,61,Plaid,1.0049255582254901
37R2,070924,61,Grating,1.1729704731471593
37R2,070924,61,Plaid Pref/Null,1.0049255582254901
37R2,070924,62,Preferred,2.4197123732764108
37R2,070924,62,Null,2.4201888370864686
37R2,070924,62,Plaid,2.2941126369673874
37R2,070924,62,Grating,2.6627589246821244
37R2,070924,62,Plaid Pref/Null,2.2941126369673874
37R2,070924,63,Preferred,0.26408896378142965
37R2,070924,63,Null,0.27398290641339984
37R2,070924,63,Plaid,0.2824993009453281
37R2,070924,63,Grating,0.2673018782893361
37R2,070924,63,Plaid Pref/Null,0.2824993009453281
37R2,070924,64,Preferred,1.1172827024024443
37R2,070924,64,Null,0.497516040505542
37R2,070924,64,Plaid,0.4227759835769326
37R2,070924,64,Grating,0.7733804560629902
37R2,070924,64,Plaid Pref/Null,0.4227759835769326
37R2,070924,65,Preferred,1.3039478604471684
37R2,070924,65,Null,0.6108646656253104
37R2,070924,65,Plaid,0.9197114462846725
37R2,070924,65,Grating,0.9676957927882769
37R2,070924,65,Plaid Pref/Null,0.9197114462846725
37R2,070924,66,Preferred,0.40542967733801294
37R2,070924,66,Null,0.3371842952208602
37R2,070924,66,Plaid,0.31307339723383304
37R2,070924,66,Grating,0.3692741341826919
37R2,070924,66,Plaid Pref/Null,0.31307339723383304
37R2,070924,67,Preferred,0.3527559494095583
37R2,070924,67,Null,0.2938581074605582
37R2,070924,67,Plaid,0.38096414212827545
37R2,070924,67,Grating,0.26094939852876115
37R2,070924,67,Plaid Pref/Null,0.38096414212827545
37R2,070924,68,Preferred,1.2231473838297249
37R2,070924,68,Null,0.649687932091364
37R2,070924,68,Plaid,0.6105803207913547
37R2,070924,68,Grating,0.9647258905128991
37R2,070924,68,Plaid Pref/Null,0.6105803207913547
37R2,070924,69,Preferred,0.37382463888879935
37R2,070924,69,Null,0.23636597158281328
37R2,070924,69,Plaid,0.19051592952890217
37R2,070924,69,Grating,0.27831526786325345
37R2,070924,69,Plaid Pref/Null,0.19051592952890217
37R2,070924,70,Preferred,1.4678442902704398
37R2,070924,70,Null,0.8247972008428945
37R2,070924,70,Plaid,0.9502951753551104
37R2,070924,70,Grating,0.9814819555842442
37R2,070924,70,Plaid Pref/Null,0.9502951753551104
37R2,070924,71,Preferred,1.4982520417527179
37R2,070924,71,Null,1.1713483095346178
37R2,070924,71,Plaid,1.0507849097176754
37R2,070924,71,Grating,1.3456293549095548
37R2,070924,71,Plaid Pref/Null,1.0507849097176754
37R2,070924,72,Preferred,1.0210702092524588
37R2,070924,72,Null,0.7356276786139196
37R2,070924,72,Plaid,0.8686309519481141
37R2,070924,72,Grating,0.7671777496485659
37R2,070924,72,Plaid Pref/Null,0.8686309519481141
37R2,070924,73,Preferred,0.8356189203026951
37R2,070924,73,Null,0.6518631691411533
37R2,070924,73,Plaid,0.9354993205743707
37R2,070924,73,Grating,0.7254847692526143
37R2,070924,73,Plaid Pref/Null,0.9354993205743707
37R2,070924,74,Preferred,1.4808498097686387
37R2,070924,74,Null,1.281264375952112
37R2,070924,74,Plaid,1.6284824246177825
37R2,070924,74,Grating,1.090978928814167
37R2,070924,74,Plaid Pref/Null,1.6284824246177825
37R2,070924,75,Preferred,0.3470897790379358
37R2,070924,75,Null,0.3203594575109864
37R2,070924,75,Plaid,0.4525018943180702
37R2,070924,75,Grating,0.2470379189229572
37R2,070924,75,Plaid Pref/Null,0.4525018943180702
37R2,070924,76,Preferred,0.21057607203804377
37R2,070924,76,Null,0.21159671165724914
37R2,070924,76,Plaid,0.18737443640743784
37R2,070924,76,Grating,0.22337288731279803
37R2,070924,76,Plaid Pref/Null,0.18737443640743784
37R2,070924,77,Preferred,1.1999187603548787
37R2,070924,77,Null,0.9491293221789606
37R2,070924,77,Plaid,1.055909452816906
37R2,070924,77,Grating,1.1842935311266527
37R2,070924,77,Plaid Pref/Null,1.055909452816906
37R2,070924,78,Preferred,0.34352706015699674
37R2,070924,78,Null,0.3342423058715764
37R2,070924,78,Plaid,0.32956512447556563
37R2,070924,78,Grating,0.3539619167567806
37R2,070924,78,Plaid Pref/Null,0.32956512447556563
37R2,071024,0,Preferred,6.457562281624475
37R2,071024,0,Null,6.477418021292856
37R2,071024,0,Plaid,4.953155914008881
37R2,071024,0,Grating,7.641209613792369
37R2,071024,0,Plaid Pref/Null,4.953155914008881
37R2,071024,1,Preferred,6.984208472754231
37R2,071024,1,Null,6.940025681786061
37R2,071024,1,Plaid,6.581408911623501
37R2,071024,1,Grating,7.737872076551943
37R2,071024,1,Plaid Pref/Null,6.581408911623501
37R2,071024,2,Preferred,1.6746168172769589
37R2,071024,2,Null,1.0735727201112018
37R2,071024,2,Plaid,1.1251956454793937
37R2,071024,2,Grating,1.293157547296392
37R2,071024,2,Plaid Pref/Null,1.1251956454793937
37R2,071024,3,Preferred,3.221072782286661
37R2,071024,3,Null,3.078741562116379
37R2,071024,3,Plaid,2.417627577186734
37R2,071024,3,Grating,1.4833405320862094
37R2,071024,3,Plaid Pref/Null,2.417627577186734
37R2,071024,4,Preferred,3.6132715192840132
37R2,071024,4,Null,4.125463575632489
37R2,071024,4,Plaid,4.865552293114229
37R2,071024,4,Grating,3.4696468357572634
37R2,071024,4,Plaid Pref/Null,4.865552293114229
37R2,071024,5,Preferred,1.5870505149279106
37R2,071024,5,Null,0.9864970944219358
37R2,071024,5,Plaid,1.6482469545763176
37R2,071024,5,Grating,0.7557990733478908
37R2,071024,5,Plaid Pref/Null,1.6482469545763176
37R2,071024,6,Preferred,2.6209044724916626
37R2,071024,6,Null,1.3961569801317533
37R2,071024,6,Plaid,3.0579007730197514
37R2,071024,6,Grating,2.041339438217329
37R2,071024,6,Plaid Pref/Null,3.0579007730197514
37R2,071024,7,Preferred,2.170669868781442
37R2,071024,7,Null,1.6242835311346915
37R2,071024,7,Plaid,1.7946495455247184
37R2,071024,7,Grating,2.033592328487376
37R2,071024,7,Plaid Pref/Null,1.7946495455247184
37R2,071024,8,Preferred,2.4264520551640243
37R2,071024,8,Null,2.479243598974653
37R2,071024,8,Plaid,1.8807157519719537
37R2,071024,8,Grating,2.772547437065964
37R2,071024,8,Plaid Pref/Null,1.8807157519719537
37R2,071024,9,Preferred,2.7955325618533644
37R2,071024,9,Null,2.7902082993200565
37R2,071024,9,Plaid,2.5285293414688996
37R2,071024,9,Grating,2.9583205384085303
37R2,071024,9,Plaid Pref/Null,2.5285293414688996
37R2,071024,10,Preferred,2.9570173008003056
37R2,071024,10,Null,2.043626197247799
37R2,071024,10,Plaid,2.2772678347079474
37R2,071024,10,Grating,2.511084567882184
37R2,071024,10,Plaid Pref/Null,2.2772678347079474
37R2,071024,11,Preferred,3.245015891615685
37R2,071024,11,Null,3.049274187149572
37R2,071024,11,Plaid,2.606559047238641
37R2,071024,11,Grating,3.2993088872090954
37R2,071024,11,Plaid Pref/Null,2.606559047238641
37R2,071024,12,Preferred,3.073423081363254
37R2,071024,12,Null,1.1348990562408863
37R2,071024,12,Plaid,2.1834537817541775
37R2,071024,12,Grating,2.0343822224883397
37R2,071024,12,Plaid Pref/Null,2.1834537817541775
37R2,071024,13,Preferred,1.3922142897810086
37R2,071024,13,Null,1.595411494475193
37R2,071024,13,Plaid,1.4683341710527757
37R2,071024,13,Grating,1.6346234738482566
37R2,071024,13,Plaid Pref/Null,1.4683341710527757
37R2,071024,14,Preferred,3.2950368987178287
37R2,071024,14,Null,1.9225345193109138
37R2,071024,14,Plaid,1.7845959990251081
37R2,071024,14,Grating,3.0150407557269636
37R2,071024,14,Plaid Pref/Null,1.7845959990251081
37R2,071024,15,Preferred,3.0251501763397357
37R2,071024,15,Null,2.3337707743653766
37R2,071024,15,Plaid,2.1724303018974154
37R2,071024,15,Grating,2.8557800064318806
37R2,071024,15,Plaid Pref/Null,2.1724303018974154
37R2,071024,16,Preferred,2.9572802977292008
37R2,071024,16,Null,1.4059270564089754
37R2,071024,16,Plaid,1.4393170671010933
37R2,071024,16,Grating,2.1036521836815236
37R2,071024,16,Plaid Pref/Null,1.4393170671010933
37R2,071024,17,Preferred,0.6885508366291184
37R2,071024,17,Null,0.5425053833924159
37R2,071024,17,Plaid,0.6727777237926157
37R2,071024,17,Grating,0.5691420333654786
37R2,071024,17,Plaid Pref/Null,0.6727777237926157
37R2,071024,18,Preferred,1.3105015071582322
37R2,071024,18,Null,1.1057607361369235
37R2,071024,18,Plaid,0.8754190806650779
37R2,071024,18,Grating,1.2711053734669526
37R2,071024,18,Plaid Pref/Null,0.8754190806650779
37R2,071024,19,Preferred,4.822704514566393
37R2,071024,19,Null,2.7274015551565283
37R2,071024,19,Plaid,2.510301427995891
37R2,071024,19,Grating,3.515646536552681
37R2,071024,19,Plaid Pref/Null,2.510301427995891
37R2,071024,20,Preferred,1.6106746310694318
37R2,071024,20,Null,1.070069620511939
37R2,071024,20,Plaid,1.4671398756124114
37R2,071024,20,Grating,1.4432818428613468
37R2,071024,20,Plaid Pref/Null,1.4671398756124114
37R2,071024,21,Preferred,1.9026510683466098
37R2,071024,21,Null,0.6292869003442674
37R2,071024,21,Plaid,0.3362678804931517
37R2,071024,21,Grating,1.2087571572673264
37R2,071024,21,Plaid Pref/Null,0.3362678804931517
37R2,071024,22,Preferred,1.928079357778661
37R2,071024,22,Null,1.8149617500758946
37R2,071024,22,Plaid,2.1757311815387093
37R2,071024,22,Grating,1.5535684408087507
37R2,071024,22,Plaid Pref/Null,2.1757311815387093
37R2,071024,23,Preferred,2.7630246777981555
37R2,071024,23,Null,1.9607462874245516
37R2,071024,23,Plaid,2.4893647169113255
37R2,071024,23,Grating,1.7616726940302099
37R2,071024,23,Plaid Pref/Null,2.4893647169113255
37R2,071024,24,Preferred,1.8546546428957067
37R2,071024,24,Null,1.7768885910835819
37R2,071024,24,Plaid,1.519807191785662
37R2,071024,24,Grating,1.8955169267291283
37R2,071024,24,Plaid Pref/Null,1.519807191785662
37R2,071024,25,Preferred,0.928533775099737
37R2,071024,25,Null,0.5548424667702974
37R2,071024,25,Plaid,0.4710966103864205
37R2,071024,25,Grating,0.7371880369523716
37R2,071024,25,Plaid Pref/Null,0.4710966103864205
37R2,071024,26,Preferred,1.834372038379377
37R2,071024,26,Null,1.2357257226554272
37R2,071024,26,Plaid,0.6834759939987588
37R2,071024,26,Grating,1.4194127777573562
37R2,071024,26,Plaid Pref/Null,0.6834759939987588
37R2,071024,27,Preferred,1.6141306151046129
37R2,071024,27,Null,0.9908289481871664
37R2,071024,27,Plaid,1.2742302132320242
37R2,071024,27,Grating,1.001819661549684
37R2,071024,27,Plaid Pref/Null,1.2742302132320242
37R2,071024,28,Preferred,0.7906805250029152
37R2,071024,28,Null,1.0611475682173905
37R2,071024,28,Plaid,0.9853567491654401
37R2,071024,28,Grating,1.0645443448669154
37R2,071024,28,Plaid Pref/Null,0.9853567491654401
37R2,071024,29,Preferred,1.0688535195709423
37R2,071024,29,Null,0.9917733942559689
37R2,071024,29,Plaid,1.0862161944392106
37R2,071024,29,Grating,0.9526295815319177
37R2,071024,29,Plaid Pref/Null,1.0862161944392106
37R2,071024,30,Preferred,3.1399585858729
37R2,071024,30,Null,2.1220372140039334
37R2,071024,30,Plaid,1.6834321844969566
37R2,071024,30,Grating,2.6070098778742654
37R2,071024,30,Plaid Pref/Null,1.6834321844969566
37R2,071024,31,Preferred,1.22003767926173
37R2,071024,31,Null,0.47012923315626803
37R2,071024,31,Plaid,0.3804488870025914
37R2,071024,31,Grating,0.6585073424629991
37R2,071024,31,Plaid Pref/Null,0.3804488870025914
37R2,071024,32,Preferred,1.1320270296701453
37R2,071024,32,Null,0.6537628566072309
37R2,071024,32,Plaid,0.8878783062459193
37R2,071024,32,Grating,0.7031878953631986
37R2,071024,32,Plaid Pref/Null,0.8878783062459193
37R2,071024,33,Preferred,2.2667391520408793
37R2,071024,33,Null,1.0735436699446919
37R2,071024,33,Plaid,1.813500172968696
37R2,071024,33,Grating,1.0769804810067134
37R2,071024,33,Plaid Pref/Null,1.813500172968696
37R2,071024,34,Preferred,1.0222180061582813
37R2,071024,34,Null,0.4994139376874261
37R2,071024,34,Plaid,0.33616056776651365
37R2,071024,34,Grating,0.6288378837743954
37R2,071024,34,Plaid Pref/Null,0.33616056776651365
37R2,071024,35,Preferred,2.4510896895509466
37R2,071024,35,Null,0.8183095148684878
37R2,071024,35,Plaid,0.7955252654285876
37R2,071024,35,Grating,1.4011200650939208
37R2,071024,35,Plaid Pref/Null,0.7955252654285876
37R2,071024,36,Preferred,1.9709203146515226
37R2,071024,36,Null,1.0428847084167752
37R2,071024,36,Plaid,1.473286496073831
37R2,071024,36,Grating,1.1397139705598773
37R2,071024,36,Plaid Pref/Null,1.473286496073831
37R2,071024,37,Preferred,0.1854396309693035
37R2,071024,37,Null,0.21048920101922355
37R2,071024,37,Plaid,0.21624128502413623
37R2,071024,37,Grating,0.20515594977119936
37R2,071024,37,Plaid Pref/Null,0.21624128502413623
37R2,071024,38,Preferred,1.3335082381321541
37R2,071024,38,Null,1.0181841686271549
37R2,071024,38,Plaid,1.0119268104172257
37R2,071024,38,Grating,1.0903474532092614
37R2,071024,38,Plaid Pref/Null,1.0119268104172257
37R2,071024,39,Preferred,1.5974045847386722
37R2,071024,39,Null,0.7986368601314758
37R2,071024,39,Plaid,1.0218587959428338
37R2,071024,39,Grating,1.1470966375022185
37R2,071024,39,Plaid Pref/Null,1.0218587959428338
37R2,071024,40,Preferred,2.979195370073777
37R2,071024,40,Null,1.7301439237298728
37R2,071024,40,Plaid,1.7409871244141115
37R2,071024,40,Grating,2.0367902267270557
37R2,071024,40,Plaid Pref/Null,1.7409871244141115
37R2,071024,41,Preferred,0.825461001171253
37R2,071024,41,Null,0.6477059712434263
37R2,071024,41,Plaid,0.613995627567903
37R2,071024,41,Grating,0.6891068176913816
37R2,071024,41,Plaid Pref/Null,0.613995627567903
37R2,071024,42,Preferred,1.2906588483724797
37R2,071024,42,Null,1.170266133780139
37R2,071024,42,Plaid,1.173573473781965
37R2,071024,42,Grating,1.2608240858729767
37R2,071024,42,Plaid Pref/Null,1.173573473781965
37R2,071024,43,Preferred,1.494455384063753
37R2,071024,43,Null,0.47102551954710253
37R2,071024,43,Plaid,1.0020593890045677
37R2,071024,43,Grating,1.1886558904300946
37R2,071024,43,Plaid Pref/Null,1.0020593890045677
37R2,071024,44,Preferred,3.0256675878529524
37R2,071024,44,Null,1.6604463694261906
37R2,071024,44,Plaid,2.3529126453264144
37R2,071024,44,Grating,1.8772988881568768
37R2,071024,44,Plaid Pref/Null,2.3529126453264144
37R2,071024,45,Preferred,1.8098238038454504
37R2,071024,45,Null,1.6404021529641468
37R2,071024,45,Plaid,1.7279904893358795
37R2,071024,45,Grating,1.5692968735534576
37R2,071024,45,Plaid Pref/Null,1.7279904893358795
37R2,071024,46,Preferred,2.9832602351285824
37R2,071024,46,Null,1.715341451951179
37R2,071024,46,Plaid,1.7037021108639079
37R2,071024,46,Grating,2.142645821553713
37R2,071024,46,Plaid Pref/Null,1.7037021108639079
37R2,071024,47,Preferred,1.4041426679051834
37R2,071024,47,Null,1.0165319316973598
37R2,071024,47,Plaid,1.4435801001250774
37R2,071024,47,Grating,0.9080849532921276
37R2,071024,47,Plaid Pref/Null,1.4435801001250774
37R2,071024,48,Preferred,0.4831246702969079
37R2,071024,48,Null,0.3883805003366646
37R2,071024,48,Plaid,0.46253683516853206
37R2,071024,48,Grating,0.36473607837021443
37R2,071024,48,Plaid Pref/Null,0.46253683516853206
37R2,071024,49,Preferred,1.4710426819662121
37R2,071024,49,Null,1.015963241531665
37R2,071024,49,Plaid,0.7285771589518595
37R2,071024,49,Grating,1.3211809584942327
37R2,071024,49,Plaid Pref/Null,0.7285771589518595
37R2,071024,50,Preferred,0.46274022805713966
37R2,071024,50,Null,0.3457633347114335
37R2,071024,50,Plaid,0.3511897094465924
37R2,071024,50,Grating,0.37368235569760383
37R2,071024,50,Plaid Pref/Null,0.3511897094465924
37R2,071024,51,Preferred,1.320594520348222
37R2,071024,51,Null,0.5721868745634393
37R2,071024,51,Plaid,1.0243479679845822
37R2,071024,51,Grating,0.5407004272283572
37R2,071024,51,Plaid Pref/Null,1.0243479679845822
37R2,071024,52,Preferred,1.5238982185760555
37R2,071024,52,Null,0.9095974994575386
37R2,071024,52,Plaid,0.6936491405552869
37R2,071024,52,Grating,1.0967375772443202
37R2,071024,52,Plaid Pref/Null,0.6936491405552869
37R2,071024,53,Preferred,0.3809890355959417
37R2,071024,53,Null,0.20569274170987017
37R2,071024,53,Plaid,0.25113083743838205
37R2,071024,53,Grating,0.23908854196499518
37R2,071024,53,Plaid Pref/Null,0.25113083743838205
37R2,071024,54,Preferred,1.9088448479652087
37R2,071024,54,Null,1.5282655196152044
37R2,071024,54,Plaid,1.976339655768199
37R2,071024,54,Grating,1.561167065948089
37R2,071024,54,Plaid Pref/Null,1.976339655768199
37R2,071024,55,Preferred,0.9850495789437526
37R2,071024,55,Null,0.7864735284742475
37R2,071024,55,Plaid,0.9347538380086565
37R2,071024,55,Grating,0.7915461471756831
37R2,071024,55,Plaid Pref/Null,0.9347538380086565
37R2,071024,56,Preferred,1.3967172751947177
37R2,071024,56,Null,0.46355326414363324
37R2,071024,56,Plaid,0.5441206571227002
37R2,071024,56,Grating,0.8516200618632934
37R2,071024,56,Plaid Pref/Null,0.5441206571227002
37R2,071024,57,Preferred,1.319001974437926
37R2,071024,57,Null,0.9645893496109329
37R2,071024,57,Plaid,0.6898271475405197
37R2,071024,57,Grating,1.1518142715319248
37R2,071024,57,Plaid Pref/Null,0.6898271475405197
37R2,071024,58,Preferred,0.46546919026654093
37R2,071024,58,Null,0.45817399932928743
37R2,071024,58,Plaid,0.4147330994763752
37R2,071024,58,Grating,0.4824370345870458
37R2,071024,58,Plaid Pref/Null,0.4147330994763752
37R2,071024,59,Preferred,0.3224610128854088
37R2,071024,59,Null,0.3223024497607753
37R2,071024,59,Plaid,0.43140218033055727
37R2,071024,59,Grating,0.25614772611349
37R2,071024,59,Plaid Pref/Null,0.43140218033055727
37R2,071024,60,Preferred,1.754706769562205
37R2,071024,60,Null,0.44853176023743424
37R2,071024,60,Plaid,1.5639848257403381
37R2,071024,60,Grating,0.6480318209890135
37R2,071024,60,Plaid Pref/Null,1.5639848257403381
37R2,071024,61,Preferred,0.9568902510224647
37R2,071024,61,Null,0.7956163779987667
37R2,071024,61,Plaid,0.8360475222700241
37R2,071024,61,Grating,0.8158868534796676
37R2,071024,61,Plaid Pref/Null,0.8360475222700241
37R2,071024,62,Preferred,2.7451375397995523
37R2,071024,62,Null,1.069596147565895
37R2,071024,62,Plaid,0.686794429155415
37R2,071024,62,Grating,1.7880329759580298
37R2,071024,62,Plaid Pref/Null,0.686794429155415
37R2,071024,63,Preferred,1.1760617899673953
37R2,071024,63,Null,0.6704152599726909
37R2,071024,63,Plaid,0.6931377818085084
37R2,071024,63,Grating,0.8073593917041921
37R2,071024,63,Plaid Pref/Null,0.6931377818085084
37R2,071024,64,Preferred,1.9296973179355528
37R2,071024,64,Null,0.751481099241215
37R2,071024,64,Plaid,1.491907705255741
37R2,071024,64,Grating,0.6834318015546591
37R2,071024,64,Plaid Pref/Null,1.491907705255741
37R2,071024,65,Preferred,0.29181698431128045
37R2,071024,65,Null,0.27075632515843506
37R2,071024,65,Plaid,0.24816494919893367
37R2,071024,65,Grating,0.28919766164670396
37R2,071024,65,Plaid Pref/Null,0.24816494919893367
37R2,071024,66,Preferred,0.312298040642978
37R2,071024,66,Null,0.21826913636524953
37R2,071024,66,Plaid,0.25163884318932533
37R2,071024,66,Grating,0.239499691896126
37R2,071024,66,Plaid Pref/Null,0.25163884318932533
37R2,071024,67,Preferred,0.4830685230889492
37R2,071024,67,Null,0.26159832730463123
37R2,071024,67,Plaid,0.41061864641993995
37R2,071024,67,Grating,0.2477515568412084
37R2,071024,67,Plaid Pref/Null,0.41061864641993995
37R2,071024,68,Preferred,0.4908294270885931
37R2,071024,68,Null,0.29105955004492057
37R2,071024,68,Plaid,0.3828394909100689
37R2,071024,68,Grating,0.298139276086344
37R2,071024,68,Plaid Pref/Null,0.3828394909100689
37R2,071024,69,Preferred,0.3286758826079568
37R2,071024,69,Null,0.37090592430904357
37R2,071024,69,Plaid,0.3620295834178611
37R2,071024,69,Grating,0.36508176988386415
37R2,071024,69,Plaid Pref/Null,0.3620295834178611
37R2,071024,70,Preferred,0.750005805356236
37R2,071024,70,Null,0.4647944514180567
37R2,071024,70,Plaid,0.5190414757908858
37R2,071024,70,Grating,0.545713264166869
37R2,071024,70,Plaid Pref/Null,0.5190414757908858
37R2,071024,71,Preferred,1.489038411691966
37R2,071024,71,Null,0.8212834987609139
37R2,071024,71,Plaid,0.4699476827514322
37R2,071024,71,Grating,1.200622187045432
37R2,071024,71,Plaid Pref/Null,0.4699476827514322
37R2,071024,72,Preferred,0.2885688556217759
37R2,071024,72,Null,0.21091996794164838
37R2,071024,72,Plaid,0.16777979410245075
37R2,071024,72,Grating,0.2542408051023028
37R2,071024,72,Plaid Pref/Null,0.16777979410245075
37R2,071024,73,Preferred,1.2926447619892074
37R2,071024,73,Null,0.6197288703469326
37R2,071024,73,Plaid,0.3627482043518865
37R2,071024,73,Grating,0.9130599214202872
37R2,071024,73,Plaid Pref/Null,0.3627482043518865
37R2,071024,74,Preferred,0.5693687308899396
37R2,071024,74,Null,0.5205838298192479
37R2,071024,74,Plaid,0.6048767863368016
37R2,071024,74,Grating,0.49293890383359446
37R2,071024,74,Plaid Pref/Null,0.6048767863368016
42N,022524,0,Preferred,3.586395070572141
42N,022524,0,Null,3.8636072385734788
42N,022524,0,Plaid,2.5349131663250755
42N,022524,0,Grating,4.05689530678151
42N,022524,0,Plaid Pref/Null,2.5349131663250755
42N,022524,1,Preferred,3.984956907983203
42N,022524,1,Null,4.97921933312145
42N,022524,1,Plaid,5.183106334153254
42N,022524,1,Grating,4.61694603036579
42N,022524,1,Plaid Pref/Null,5.183106334153254
42N,022524,2,Preferred,6.503901217230117
42N,022524,2,Null,3.6309077078652985
42N,022524,2,Plaid,2.2725287820802245
42N,022524,2,Grating,4.218942105320142
42N,022524,2,Plaid Pref/Null,2.2725287820802245
42N,022524,3,Preferred,2.6382045000966508
42N,022524,3,Null,1.9100734717883117
42N,022524,3,Plaid,1.051052404848811
42N,022524,3,Grating,2.213897680884127
42N,022524,3,Plaid Pref/Null,1.051052404848811
42N,022524,4,Preferred,7.959245865910244
42N,022524,4,Null,7.898376903915832
42N,022524,4,Plaid,8.112503622482148
42N,022524,4,Grating,7.964250169437587
42N,022524,4,Plaid Pref/Null,8.112503622482148
42N,022524,5,Preferred,6.810327271949845
42N,022524,5,Null,4.6212458143160955
42N,022524,5,Plaid,3.8591066711108004
42N,022524,5,Grating,4.917199090959129
42N,022524,5,Plaid Pref/Null,3.8591066711108004
42N,022524,6,Preferred,2.474509723241295
42N,022524,6,Null,3.7715946227295047
42N,022524,6,Plaid,1.20115210937607
42N,022524,6,Grating,4.210000081802383
42N,022524,6,Plaid Pref/Null,1.20115210937607
42N,022524,7,Preferred,1.7331396185324104
42N,022524,7,Null,2.3743081414630427
42N,022524,7,Plaid,2.2563354928883146
42N,022524,7,Grating,2.3981088506389283
42N,022524,7,Plaid Pref/Null,2.2563354928883146
42N,022524,8,Preferred,4.778678651818527
42N,022524,8,Null,3.413818432195333
42N,022524,8,Plaid,3.4836974978518733
42N,022524,8,Grating,3.0728883771932507
42N,022524,8,Plaid Pref/Null,3.4836974978518733
42N,022524,9,Preferred,3.41507285537129
42N,022524,9,Null,3.528391094282318
42N,022524,9,Plaid,3.6195787751065196
42N,022524,9,Grating,3.5044799339338524
42N,022524,9,Plaid Pref/Null,3.6195787751065196
42N,022524,10,Preferred,3.308318679183908
42N,022524,10,Null,8.91215042985947
42N,022524,10,Plaid,5.631892962798631
42N,022524,10,Grating,9.31110944892642
42N,022524,10,Plaid Pref/Null,5.631892962798631
42N,022524,11,Preferred,1.3946937279321063
42N,022524,11,Null,1.1608113995594105
42N,022524,11,Plaid,0.5416580014999467
42N,022524,11,Grating,1.3871048604675131
42N,022524,11,Plaid Pref/Null,0.5416580014999467
42N,022524,12,Preferred,3.8388935026557216
42N,022524,12,Null,2.9913175157118563
42N,022524,12,Plaid,3.155937684882502
